year,year_level,state,attribute,subgroup,grammar_punctuation_nas,numeracy_nas,reading_nas,spelling_nas,writing_nas
2023,7,Australia,Indigeneity,Non-Indigenous,8.690098661028891,7.438945057327947,7.3199124548553,6.263078007264053,9.074517642674437
2023,7,Australia,Language background,LBOTE,9.545228451644993,8.483211938177297,8.721118887744106,5.8738956394040605,8.613420497880101
2023,7,Australia,Language background,Non-LBOTE,10.820356483232827,9.447018349644623,8.968580329327994,8.05981441509602,11.563591699413015
2023,7,Australia,Parental education,Parental education: Year 11,32.94618317226704,29.96275935449548,28.66743505629931,21.95496054614771,30.011525844489757
2023,7,Australia,Parental education,Parental education: Year 12,16.45835739863694,14.634089990180787,14.377960032343767,10.741596395980132,15.735073334103244
2023,7,Australia,Parental education,Parental education: bachelor,3.2991047166843055,2.6419438803237894,2.6885288102627176,2.892508795515002,4.220070649142628
2023,7,Australia,Parental education,Parental education: certificate,15.82591650773469,13.998834467961114,13.509998675672094,10.89584657766476,16.052338825025164
2023,7,Australia,Parental education,Parental education: diploma,10.184036087168302,8.750238261643053,8.436924249804113,7.15728837967767,10.34580606907651
2023,7,Australia,Parental education,Parental education: not stated,12.821279139270771,11.658696951583982,11.033520944364197,9.098425981271168,13.650176854481142
2023,7,Australia,Parental occupation,Not in paid work for 12 months,28.00182254991302,25.37757342280767,24.033634330212905,18.694391516858587,25.683635008076877
2023,7,Australia,Parental occupation,Other managers and associate professionals,6.527669185996005,5.382387860886688,5.421034342966352,5.1727333275417715,7.351518837054412
2023,7,Australia,Parental occupation,Parental occupation not stated/unknown,15.692121125655383,14.484431287227592,13.757266664289025,10.808574383849914,16.558610605898505
2023,7,Australia,Parental occupation,Senior managers and professionals,3.8633938100320178,3.133539403336723,3.039376579442828,3.3704516622701917,4.68874278867936
2023,7,Australia,Parental occupation,"Skilled trades, clerical and sales",12.176109151947271,10.589521668155358,10.48214478202621,8.401373639065556,12.466968493024115
2023,7,Australia,Parental occupation,"Unskilled manual, office & sales",18.41344465159007,16.576153035584017,15.904363096042145,11.810002431709492,17.476158314196947
2023,7,Australian Capital Territory,ABS remoteness,Major cities,8.63754889178618,7.656453715775749,7.35006518904824,7.144719687092568,9.263363754889179
2023,7,Australian Capital Territory,All,All,8.63754889178618,7.656453715775749,7.35006518904824,7.144719687092568,9.263363754889179
2023,7,Australian Capital Territory,Gender,Female,6.15071283095723,8.499660556687035,5.573659198913781,5.417515274949084,5.9538357094365235
2023,7,Australian Capital Territory,Gender,Male,10.968553459119496,6.899371069182389,9.018867924528301,8.767295597484276,12.358490566037736
2023,7,Australian Capital Territory,Indigeneity,Indigenous,32.98076923076923,31.442307692307693,27.019230769230766,21.15384615384615,31.82692307692308
2023,7,Australian Capital Territory,Indigeneity,Non-Indigenous,7.722401769008334,6.803878210580031,6.63037931621024,6.6099676815785,8.399387650961048
2023,7,Australian Capital Territory,Language background,LBOTE,6.608084358523724,6.2683069712946695,6.5963678968951385,4.159343878148799,6.865846514352665
2023,7,Australian Capital Territory,Language background,Non-LBOTE,9.408822191905413,8.208276489313324,7.644383810823102,8.226466575716234,10.122783083219645
2023,7,Australian Capital Territory,Parental education,Parental education: Year 11,36.39751552795031,33.54037267080745,27.701863354037272,21.490683229813662,27.329192546583847
2023,7,Australian Capital Territory,Parental education,Parental education: Year 12,17.209302325581394,17.441860465116278,16.201550387596903,11.24031007751938,14.34108527131783
2023,7,Australian Capital Territory,Parental education,Parental education: bachelor,3.6805207811717575,3.2148222333500254,3.014521782674011,3.7656484727090636,5.1927891837756635
2023,7,Australian Capital Territory,Parental education,Parental education: certificate,20.75916230366492,19.005235602094242,19.816753926701573,15.706806282722512,19.816753926701573
2023,7,Australian Capital Territory,Parental education,Parental education: diploma,11.584699453551913,8.961748633879782,8.715846994535518,9.918032786885247,11.666666666666666
2023,7,Australian Capital Territory,Parental education,Parental education: not stated,16.123348017621147,13.92070484581498,12.77533039647577,14.008810572687224,19.03083700440529
2023,7,Australian Capital Territory,Parental occupation,Not in paid work for 12 months,22.633744855967073,20.90534979423869,18.43621399176955,14.732510288065843,21.152263374485596
2023,7,Australian Capital Territory,Parental occupation,Other managers and associate professionals,8.16289592760181,7.040723981900452,6.85972850678733,7.040723981900452,9.176470588235293
2023,7,Australian Capital Territory,Parental occupation,Parental occupation not stated/unknown,13.162939297124602,11.246006389776356,10.223642172523961,10.12779552715655,14.472843450479234
2023,7,Australian Capital Territory,Parental occupation,Senior managers and professionals,4.673131060369096,3.903659680950892,3.722239599624648,4.554269627776041,5.636534250860182
2023,7,Australian Capital Territory,Parental occupation,"Skilled trades, clerical and sales",15.202156334231804,15.256064690026955,14.555256064690028,11.940700808625337,14.770889487870619
2023,7,Australian Capital Territory,Parental occupation,"Unskilled manual, office & sales",18.026905829596412,14.708520179372197,17.668161434977577,12.197309417040358,15.784753363228699
2023,7,New South Wales,ABS remoteness,Inner regional,15.35064935064935,12.38025974025974,12.192207792207792,10.648311688311688,14.925714285714283
2023,7,New South Wales,ABS remoteness,Major cities,7.607609707490395,6.56894494630987,6.571304952078771,4.427895268188434,7.049599454576444
2023,7,New South Wales,ABS remoteness,Outer regional,20.798913043478258,17.076086956521742,16.771739130434785,14.48369565217391,20.016304347826086
2023,7,New South Wales,ABS remoteness,Remote,37.722772277227726,28.415841584158418,26.534653465346537,22.574257425742577,30.89108910891089
2023,7,New South Wales,ABS remoteness,Very remote,63.05084745762712,57.288135593220346,58.98305084745763,35.25423728813559,55.254237288135585
2023,7,New South Wales,All,All,9.681515863925895,8.152189201679827,8.10336166536058,6.054815439950169,9.124520264432254
2023,7,New South Wales,Gender,Female,6.777516792351753,8.072279226933695,5.764618617876128,4.417109655087156,5.879589566077389
2023,7,New South Wales,Gender,Male,12.44582164780639,8.228441428543412,10.329286708897998,7.612622330306537,12.214006942673912
2023,7,New South Wales,Indigeneity,Indigenous,30.212216805276743,27.255520504731862,25.477487811872667,18.242041869802122,27.163751075422997
2023,7,New South Wales,Indigeneity,Non-Indigenous,8.118289780915886,6.6712844518428325,6.780994089979778,5.121272721178875,7.72548011931761
2023,7,New South Wales,Language background,LBOTE,7.321592805804407,6.134141771979426,6.728207923152911,3.587560036788499,6.2383758558435805
2023,7,New South Wales,Language background,Non-LBOTE,10.816342645967245,9.11164105560732,8.79957042909711,7.19246987476113,10.463210094916217
2023,7,New South Wales,Parental education,Parental education: Year 11,30.536828963795255,26.147315855181024,25.917602996254686,17.987515605493133,26.217228464419474
2023,7,New South Wales,Parental education,Parental education: Year 12,13.308418568056648,11.278520849724627,11.302124311565695,7.368214004720694,11.919748229740364
2023,7,New South Wales,Parental education,Parental education: bachelor,2.8111267158972506,2.141077334299823,2.2325918543016354,2.0966792008335977,3.2252072667965384
2023,7,New South Wales,Parental education,Parental education: certificate,15.365738555922604,13.232656913638507,12.98897421596808,9.525076150843022,14.281178943755629
2023,7,New South Wales,Parental education,Parental education: diploma,8.732788145662962,7.146152233172573,7.241210596211646,5.460264206332564,8.377717201369958
2023,7,New South Wales,Parental education,Parental education: not stated,9.444206926036767,8.430953398888413,7.819581017528858,6.075245831551945,9.080803762291577
2023,7,New South Wales,Parental occupation,Not in paid work for 12 months,24.931705298013245,21.808774834437088,21.620447019867548,14.855132450331126,22.392384105960264
2023,7,New South Wales,Parental occupation,Other managers and associate professionals,5.210958381061474,4.3890798014509365,4.38048873615884,3.724704085528828,5.4782359679266905
2023,7,New South Wales,Parental occupation,Parental occupation not stated/unknown,9.978850221111326,8.6329552009229,8.171505479715439,6.194962507210152,9.317438954047299
2023,7,New South Wales,Parental occupation,Senior managers and professionals,3.471610059631838,2.8020482240082965,2.701581540057039,2.632227119522946,3.7872698988851443
2023,7,New South Wales,Parental occupation,"Skilled trades, clerical and sales",11.370235084761637,9.40339046548656,9.53825981080828,7.075021073335205,10.825138147419686
2023,7,New South Wales,Parental occupation,"Unskilled manual, office & sales",18.397497175632225,15.341965759972192,15.321108890240726,10.127748327105241,15.689580255496654
2023,7,Northern Territory,ABS remoteness,Outer regional,17.71581769436997,16.63270777479893,14.745308310991959,13.490616621983914,18.48793565683646
2023,7,Northern Territory,ABS remoteness,Remote,45.23168908819133,42.63079222720478,41.13602391629298,38.77428998505232,43.07922272047831
2023,7,Northern Territory,ABS remoteness,Very remote,86.55555555555556,84.30555555555556,83.30555555555556,81.94444444444444,86.08333333333334
2023,7,Northern Territory,Gender,Female,35.638629283489095,37.48286604361371,32.68535825545171,30.928348909657323,34.46728971962617
2023,7,Northern Territory,Gender,Male,41.33734939759036,36.28915662650602,37.78313253012048,36.566265060240966,42.34939759036145
2023,7,Northern Territory,Indigeneity,Indigenous,73.49500713266762,71.84022824536378,68.97289586305278,64.8644793152639,71.12696148359487
2023,7,Northern Territory,Indigeneity,Non-Indigenous,11.978201634877387,10.23433242506812,9.6566757493188,10.059945504087194,13.55858310626703
2023,7,Northern Territory,Language background,LBOTE,59.14649681528662,57.28662420382166,56.38216560509554,52.4968152866242,57.732484076433124
2023,7,Northern Territory,Language background,Non-LBOTE,18.043076923076924,16.467692307692307,14.190769230769233,14.966153846153846,19.163076923076922
2023,7,Northern Territory,Parental education,Parental education: Year 11,82.35872235872236,79.09090909090908,78.00982800982801,75.45454545454545,81.6953316953317
2023,7,Northern Territory,Parental education,Parental education: Year 12,50.046082949308754,50.138248847926256,45.52995391705069,41.38248847926267,48.29493087557603
2023,7,Northern Territory,Parental education,Parental education: bachelor,10.221434898139947,9.123117803365812,8.768821966341896,8.892825509300264,12.17006200177148
2023,7,Northern Territory,Parental education,Parental education: certificate,33.138461538461534,31.723076923076928,29.200000000000003,26.43076923076923,30.184615384615377
2023,7,Northern Territory,Parental education,Parental education: diploma,26.844919786096256,25.347593582887708,22.566844919786096,21.390374331550806,27.700534759358288
2023,7,Northern Territory,Parental education,Parental education: not stated,59.25925925925925,58.51851851851851,55.30864197530864,58.2716049382716,60.74074074074074
2023,7,Northern Territory,Parental occupation,Not in paid work for 12 months,81.37483787289234,78.75486381322958,76.54993514915694,74.05966277561609,79.55901426718547
2023,7,Northern Territory,Parental occupation,Other managers and associate professionals,15.287128712871286,12.554455445544555,12.03960396039604,11.326732673267328,14.574257425742577
2023,7,Northern Territory,Parental occupation,Parental occupation not stated/unknown,58.93617021276596,60.0,54.255319148936174,57.234042553191486,59.57446808510638
2023,7,Northern Territory,Parental occupation,Senior managers and professionals,11.235955056179776,9.837702871410736,8.913857677902621,10.786516853932584,13.358302122347066
2023,7,Northern Territory,Parental occupation,"Skilled trades, clerical and sales",28.279220779220775,27.629870129870127,24.707792207792206,21.55844155844156,26.81818181818182
2023,7,Northern Territory,Parental occupation,"Unskilled manual, office & sales",48.95397489539749,47.69874476987449,47.32217573221757,42.30125523012552,50.418410041841
2023,7,Queensland,ABS remoteness,Inner regional,15.368328831130906,13.103599328320067,13.822906781516897,11.50762940789954,20.351824817518242
2023,7,Queensland,ABS remoteness,Major cities,9.443007714875584,8.413091667753294,8.398817802503478,6.347060741062697,11.966272600834493
2023,7,Queensland,ABS remoteness,Outer regional,19.1171931268649,17.191069040024693,17.21782076345303,13.081592756456425,22.417695473251026
2023,7,Queensland,ABS remoteness,Remote,37.7059773828756,36.31663974151857,36.73667205169629,26.55896607431341,45.29032258064517
2023,7,Queensland,ABS remoteness,Very remote,49.523809523809526,48.60952380952381,45.94285714285714,37.44761904761905,47.786259541984734
2023,7,Queensland,All,All,12.470034853078689,11.074935180856036,11.192746334206984,8.683800402368876,15.590406165441228
2023,7,Queensland,Gender,Female,9.041190923543866,11.059401647636943,8.2704202555061,6.47781471310883,10.69741900054915
2023,7,Queensland,Gender,Male,15.763522152426484,11.088751146565864,13.99911056756907,10.801600978375674,20.289057505767254
2023,7,Queensland,Indigeneity,Indigenous,35.18578352180937,33.54119547657512,31.9967689822294,23.38287560581583,36.885298869143774
2023,7,Queensland,Indigeneity,Non-Indigenous,9.96874157053774,8.591920281806352,8.902040427759971,7.079954937086461,13.223119516413078
2023,7,Queensland,Language background,LBOTE,12.94871794871795,11.846153846153847,12.612896864523766,7.4240631163708075,14.215560595602012
2023,7,Queensland,Language background,Non-LBOTE,12.059233390977319,10.622229684351915,10.656794600584266,8.711740904283003,15.495752610549642
2023,7,Queensland,Parental education,Parental education: Year 11,35.79326304962716,34.84186166109539,33.51504242735922,23.71817948058627,38.41604525584984
2023,7,Queensland,Parental education,Parental education: Year 12,19.687881004633017,18.029748841745917,18.488173616191172,12.865154840282859,22.44092570036541
2023,7,Queensland,Parental education,Parental education: bachelor,3.9762589122400978,3.118444137519131,3.3040946586540256,3.274478330658106,6.832145123362324
2023,7,Queensland,Parental education,Parental education: certificate,17.13660062565172,14.980968767923247,15.390229915020074,11.709071949947862,20.563027838598686
2023,7,Queensland,Parental education,Parental education: diploma,12.470502813577781,10.898529678707568,10.871301506625523,8.544200399346524,15.576329642403339
2023,7,Queensland,Parental education,Parental education: not stated,15.632471008028546,14.504906333630688,14.340767172167707,10.96877787689563,19.610853266690466
2023,7,South Australia,ABS remoteness,Inner regional,16.35734870317003,14.097982708933715,12.737752161383284,13.10662824207493,19.538904899135446
2023,7,South Australia,ABS remoteness,Major cities,9.272860815277268,8.549394050679398,7.559064757008202,6.512425021422451,11.192312400538622
2023,7,South Australia,ABS remoteness,Outer regional,19.80206540447504,16.316695352839933,15.72289156626506,14.40619621342513,23.046471600688466
2023,7,South Australia,ABS remoteness,Remote,14.285714285714285,10.402930402930403,10.439560439560438,10.842490842490845,17.875457875457876
2023,7,South Australia,ABS remoteness,Very remote,25.222222222222225,24.000000000000004,21.111111111111107,18.88888888888889,31.444444444444443
2023,7,South Australia,All,All,11.278700942101027,10.039293660938313,9.072574918335462,8.139942243052598,13.52743455001657
2023,7,South Australia,Gender,Female,8.366191684559828,10.692953347647864,6.759711106773375,6.418114386101894,8.990825688073395
2023,7,South Australia,Gender,Male,14.023728501793437,9.419663386369907,11.251724455072196,9.761795272693826,17.800055182562314
2023,7,South Australia,Indigeneity,Indigenous,36.45045045045045,35.65765765765765,28.702702702702705,22.090090090090094,37.945945945945944
2023,7,South Australia,Indigeneity,Non-Indigenous,9.903503792765363,8.611383456318695,7.9859641880386,7.377057639713092,12.114144176686104
2023,7,South Australia,Language background,LBOTE,8.680437424058324,7.9708383961117875,7.776427703523694,5.292831105710814,10.17253948967193
2023,7,South Australia,Language background,Non-LBOTE,11.749733559024515,10.28524857375713,9.249576829038931,8.746787035295592,14.155852297661589
2023,7,South Australia,Parental education,Parental education: Year 11,27.834467120181404,26.972789115646258,22.51700680272109,18.083900226757372,30.249433106575967
2023,7,South Australia,Parental education,Parental education: Year 12,17.1382893685052,15.251798561151078,14.7242206235012,11.894484412470023,20.1119104716227
2023,7,South Australia,Parental education,Parental education: bachelor,3.6886199674191293,3.0486385850593436,2.9741680242029322,3.3372120083779375,5.77379567139865
2023,7,South Australia,Parental education,Parental education: certificate,15.491949910554565,13.66010733452594,12.529516994633273,10.837209302325581,18.05008944543828
2023,7,South Australia,Parental education,Parental education: diploma,10.92733564013841,8.961937716262977,8.103806228373703,8.110726643598616,12.650519031141865
2023,7,South Australia,Parental education,Parental education: not stated,17.23404255319149,16.382978723404253,14.003868471953579,12.050290135396517,19.477756286266924
2023,7,South Australia,Parental occupation,Not in paid work for 12 months,24.418772563176898,23.5956678700361,18.382671480144403,14.743682310469314,26.989169675090256
2023,7,South Australia,Parental occupation,Other managers and associate professionals,7.984745082296267,6.483340024086711,6.089923725411482,6.531513448414292,10.2328382175833
2023,7,South Australia,Parental occupation,Parental occupation not stated/unknown,20.97909790979098,21.45214521452145,17.964796479647966,15.104510451045103,24.62046204620462
2023,7,South Australia,Parental occupation,Senior managers and professionals,5.0222929936305745,3.9458598726114644,3.9394904458598723,4.146496815286624,6.493630573248407
2023,7,South Australia,Parental occupation,"Skilled trades, clerical and sales",12.432839568164699,10.123022847100176,10.082852121516446,8.71202611097163,14.692442882249562
2023,7,South Australia,Parental occupation,"Unskilled manual, office & sales",16.98691588785047,16.067289719626167,14.310280373831777,11.506542056074768,19.93271028037383
2023,7,Tasmania,ABS remoteness,Inner regional,13.224755700325733,12.98743601675198,11.29362494183341,10.62354583527222,13.401582131223828
2023,7,Tasmania,ABS remoteness,Outer regional,18.933333333333334,16.58095238095238,16.961904761904762,16.771428571428572,19.790476190476188
2023,7,Tasmania,All,All,15.204334365325078,14.257854821235105,13.279678068410462,12.690402476780188,15.63467492260062
2023,7,Tasmania,Gender,Female,11.045645840077693,14.12107478148268,10.41113629006151,10.501780511492392,10.281644545160248
2023,7,Tasmania,Gender,Male,19.043090638930163,14.408793820558524,15.935828877005347,14.7221396731055,20.576523031203564
2023,7,Tasmania,Indigeneity,Indigenous,30.998552821997105,27.554269175108537,26.85962373371925,23.415340086830682,30.217076700434152
2023,7,Tasmania,Indigeneity,Non-Indigenous,13.027017092446242,12.266127550082706,11.343503032530784,11.15236169821724,13.655578018746557
2023,7,Tasmania,Language background,LBOTE,7.427466150870407,7.079303675048357,6.189555125725338,5.029013539651837,8.239845261121856
2023,7,Tasmania,Language background,Non-LBOTE,15.795259361044318,14.74063895568533,13.819993129508761,13.29783579525936,16.207488835451738
2023,7,Tasmania,Parental education,Parental education: Year 11,33.74068554396423,33.74068554396424,31.922503725782413,27.27272727272727,35.08196721311475
2023,7,Tasmania,Parental education,Parental education: Year 12,29.062500000000004,26.5,23.625,22.625,27.874999999999993
2023,7,Tasmania,Parental education,Parental education: bachelor,4.495289367429341,3.7774786899955135,3.4006280843427534,4.782413638402872,5.679676985195155
2023,7,Tasmania,Parental education,Parental education: certificate,19.696969696969695,18.67768595041322,17.612488521579433,16.179981634527092,19.96326905417814
2023,7,Tasmania,Parental education,Parental education: diploma,12.475247524752476,11.117397454031117,10.891089108910892,9.165487977369164,11.343705799151344
2023,7,Tasmania,Parental education,Parental education: not stated,12.788732394366198,11.348314606741571,8.932584269662922,11.43661971830986,12.338028169014084
2023,7,Tasmania,Parental occupation,Not in paid work for 12 months,36.079404466501245,36.82382133995038,34.044665012406945,29.379652605459057,37.220843672456574
2023,7,Tasmania,Parental occupation,Other managers and associate professionals,9.197786998616875,8.077455048409405,7.856154910096818,8.741355463347164,10.193637621023512
2023,7,Tasmania,Parental occupation,Parental occupation not stated/unknown,20.330578512396695,19.230769230769234,16.59340659340659,18.07162534435262,21.59779614325069
2023,7,Tasmania,Parental occupation,Senior managers and professionals,6.1943986820428325,5.43657331136738,5.293794618341571,6.0076880834706206,7.105985722130698
2023,7,Tasmania,Parental occupation,"Skilled trades, clerical and sales",17.27272727272727,16.435786435786433,15.266955266955268,12.784992784992783,17.258297258297258
2023,7,Tasmania,Parental occupation,"Unskilled manual, office & sales",26.68587896253602,24.89913544668588,22.93948126801153,21.402497598463015,25.513928914505286
2023,7,Victoria,ABS remoteness,Inner regional,12.132172967092739,10.671108995716327,9.163834126444597,11.351645363067716,10.673645571341172
2023,7,Victoria,ABS remoteness,Major cities,6.919473853063843,6.360267577843014,5.48251523901187,5.293872313121591,5.292419235828174
2023,7,Victoria,ABS remoteness,Outer regional,12.638172439204126,11.672807663964628,10.47513812154696,11.215917464996314,12.12523020257827
2023,7,Victoria,ABS remoteness,Remote,4.705882352941177,5.294117647058823,8.823529411764705,10.0,8.23529411764706
2023,7,Victoria,All,All,8.073332414380772,7.334611576876323,6.332013432910633,6.6134509592611606,6.517724009172128
2023,7,Victoria,Gender,Female,5.514730563660306,7.622392067754595,4.5298218435321465,5.089209636189936,3.944643825359532
2023,7,Victoria,Gender,Male,10.507927976350443,7.05824863174355,8.049251215400776,8.068212357381935,8.957127152803226
2023,7,Victoria,Indigeneity,Indigenous,25.944309927360777,26.101694915254235,20.084745762711865,19.564164648910413,22.058111380145277
2023,7,Victoria,Indigeneity,Non-Indigenous,7.688961955185046,6.936968425958288,6.037486732078597,6.345807821257976,6.178857579248483
2023,7,Victoria,Language background,LBOTE,7.5044767566793205,6.6812320916905446,6.3624968663825525,5.039037318243679,5.42511281426832
2023,7,Victoria,Language background,Non-LBOTE,8.37949844831242,7.686257879214295,6.315606869566895,7.460822298039668,7.105714561048473
2023,7,Victoria,Parental education,Parental education: Year 11,25.597691673536684,22.535037098103878,20.243198680956308,18.02143446001649,18.235779060181372
2023,7,Victoria,Parental education,Parental education: Year 12,13.673170731707318,12.029268292682927,10.82439024390244,9.760975609756098,9.829268292682928
2023,7,Victoria,Parental education,Parental education: bachelor,2.901704362739843,2.5131310965805556,2.32607996569836,3.11662557616036,2.7997963394699465
2023,7,Victoria,Parental education,Parental education: certificate,13.726836853699625,13.053845655413724,10.713915522155999,10.747699883374368,11.302150816273645
2023,7,Victoria,Parental education,Parental education: diploma,9.176275404396515,8.558865012859869,7.1118115461181155,7.439236831190376,6.959694808425941
2023,7,Victoria,Parental education,Parental education: not stated,5.499669093315685,4.669865960615588,4.103242885506287,4.705493050959629,4.7187293183322305
2023,7,Victoria,Parental occupation,Not in paid work for 12 months,23.002253944402703,20.420799519086263,17.82419233658903,16.369646882043575,17.160030052592035
2023,7,Victoria,Parental occupation,Other managers and associate professionals,5.596744032559673,4.818216819756889,4.326256737432625,5.2634473655263445,4.826751732482675
2023,7,Victoria,Parental occupation,Parental occupation not stated/unknown,6.003361344537814,5.398319327731092,4.776470588235295,5.0319327731092445,4.973953957318098
2023,7,Victoria,Parental occupation,Senior managers and professionals,2.929663855373068,2.5650752653456554,2.128243412291675,3.2121383317864494,2.7011540634331372
2023,7,Victoria,Parental occupation,"Skilled trades, clerical and sales",9.205456335255239,8.749824216003374,7.246906636670417,7.617775277738714,7.521091113610797
2023,7,Victoria,Parental occupation,"Unskilled manual, office & sales",15.001498351813005,14.152432324443112,12.365161805832999,10.51243632004795,11.453110955757515
2023,7,Western Australia,ABS remoteness,Inner regional,13.958762886597938,11.161512027491408,11.913431810374442,10.116838487972508,14.730333218825148
2023,7,Western Australia,ABS remoteness,Major cities,9.130986809621218,7.59647266313933,8.137960220059247,5.829159906891444,8.955350215137194
2023,7,Western Australia,ABS remoteness,Outer regional,19.73181633482324,16.749288906948394,17.04185290532304,13.466070702966274,20.01625355546526
2023,7,Western Australia,ABS remoteness,Remote,29.062226117440844,24.206836108676598,25.872042068361083,19.70201577563541,27.73006134969325
2023,7,Western Australia,ABS remoteness,Very remote,53.50210970464134,50.91420534458509,49.367088607594944,38.19971870604782,54.16901408450705
2023,7,Western Australia,All,All,11.775706182961756,9.909297688916347,10.444718962322424,7.794687482450722,11.68810018532038
2023,7,Western Australia,Gender,Female,8.249956724943743,9.5799192152337,7.532017999307719,5.808089550516415,7.432923662800762
2023,7,Western Australia,Gender,Male,15.13255915863278,10.226799605565903,13.220134742838363,9.688869412795793,15.734005258545135
2023,7,Western Australia,Indigeneity,Indigenous,50.22970903522206,46.82235834609495,44.75497702909648,31.88361408882082,46.25047874377633
2023,7,Western Australia,Indigeneity,Non-Indigenous,8.704735800213186,6.965155945419103,7.702426992295745,5.871174052078574,8.918869533438908
2023,7,Western Australia,Language background,LBOTE,11.690450054884742,10.148205071906904,10.794731064763996,6.6717892425905605,10.982544735975411
2023,7,Western Australia,Language background,Non-LBOTE,10.990966576332431,9.105198970143185,9.528497877337186,7.777777777777778,11.218102163407256
2023,7,Western Australia,Parental education,Parental education: Year 11,37.780559032123485,34.05427974947808,33.96745932415519,23.537755527743013,33.92574050896954
2023,7,Western Australia,Parental education,Parental education: Year 12,17.377710539586484,15.045408678102925,15.753908219868883,10.963187090267272,15.743822491174985
2023,7,Western Australia,Parental education,Parental education: bachelor,3.483095801112034,2.547453185914233,3.0050488911612447,2.7800856394196973,4.05854531509651
2023,7,Western Australia,Parental education,Parental education: certificate,15.397071079890463,12.803905226812716,13.601523446798383,10.144064769615431,15.616144779140374
2023,7,Western Australia,Parental education,Parental education: diploma,9.540498442367602,7.375389408099689,8.436830835117773,6.0046728971962615,9.67101421062877
2023,7,Western Australia,Parental education,Parental education: not stated,29.990253411306046,27.397660818713454,26.666666666666668,19.444444444444446,28.937621832358673
2023,7,Western Australia,Parental occupation,Not in paid work for 12 months,35.44615384615385,31.50769230769231,32.270769230769226,24.086153846153845,34.400000000000006
2023,7,Western Australia,Parental occupation,Other managers and associate professionals,7.407598197037991,5.506052021632758,6.283801184651043,5.213135866065679,7.934054611025244
2023,7,Western Australia,Parental occupation,Parental occupation not stated/unknown,27.27769347496206,24.92410443230116,23.896813353566007,17.122913505311075,25.487101669195756
2023,7,Western Australia,Parental occupation,Senior managers and professionals,4.323380187973052,3.2789885210447514,3.6230558096980787,3.5432088497047327,4.804525037431376
2023,7,Western Australia,Parental occupation,"Skilled trades, clerical and sales",12.569237324243716,10.211677795141354,11.475642664394261,7.9079676182360465,12.25678170714387
2023,7,Western Australia,Parental occupation,"Unskilled manual, office & sales",19.120310478654595,16.952134540750322,17.497414684591522,11.197930142302717,18.28807861391259
2023,9,Australia,ABS remoteness,Inner regional,17.688814656297303,13.951910362586123,14.467352158254604,11.495032795726987,17.008646636162776
2023,9,Australia,ABS remoteness,Major cities,10.176990770367253,7.964095516234323,8.377462538492262,5.871060011939683,9.29904956601286
2023,9,Australia,ABS remoteness,Outer regional,21.020167935337046,17.015265078679903,17.736189579409917,13.453660833398729,20.85216572504708
2023,9,Australia,ABS remoteness,Remote,30.57358243198951,26.14678899082569,25.36697247706422,21.212717141920685,29.954158480681077
2023,9,Australia,ABS remoteness,Very remote,57.55501222493887,51.31540342298288,51.6674816625917,45.56479217603912,58.41564792176038
2023,9,Australia,All,All,12.875347710019966,10.200947577944673,10.645601400474716,7.876920776627657,12.10372539247446
2023,9,Australia,Gender,Female,8.939655338280282,9.948371290589467,7.728045253105701,5.913507481352736,7.902159343795494
2023,9,Australia,Gender,Male,16.61109121697489,10.443005322861602,13.41712995557282,9.74198991266137,16.085357415971743
2023,9,Australia,Indigeneity,Indigenous,38.81781921284059,34.73087274125336,32.980297933685726,24.37118554471623,37.354156655454105
2023,9,Australia,Indigeneity,Non-Indigenous,10.971503732380521,8.386160699151823,9.001216994532,6.673130250249165,10.22983362486271
2023,9,Australia,Language background,LBOTE,11.522380500158276,8.896992719214941,10.343395461912479,6.3959480848369745,10.223105753646678
2023,9,Australia,Language background,Non-LBOTE,13.192603844743594,10.505257736008836,10.640127458041423,8.27885740226634,12.583739993539995
2023,9,Australia,Parental education,Parental education: Year 11,33.50297396305195,28.104467029071138,28.212864852089652,20.732658447236773,29.886162209004606
2023,9,Australia,Parental education,Parental education: Year 12,18.32035001600683,14.66410543727656,15.731512111834384,10.487674741222921,16.988581794899158
2023,9,Australia,Parental education,Parental education: bachelor,4.31453506137324,3.0414595428494775,3.4455466205591043,2.9797509297281985,4.67764172808776
2023,9,Australia,Parental education,Parental education: certificate,18.829543136854987,14.997705486436876,15.514340344168259,11.229604323883338,17.340828266605484
2023,9,Australia,Parental education,Parental education: diploma,12.523376111790682,9.700199037983081,10.16357416813517,7.297078763502167,11.176946200891468
2023,9,Australia,Parental education,Parental education: not stated,17.41645885286783,14.587047310353423,14.765912349604141,10.791770573566083,17.546134663341643
2023,9,Australia,Parental occupation,Not in paid work for 12 months,28.544089054935,24.689287075867327,24.204185886927682,18.051160840227208,26.572626763248188
2023,9,Australia,Parental occupation,Other managers and associate professionals,8.607080425791965,6.138650446250924,6.880222841225627,5.516535679263249,8.02592124149104
2023,9,Australia,Parental occupation,Parental occupation not stated/unknown,19.892121608368747,16.862793168260193,16.54476361704736,12.051323962079111,19.88558352402746
2023,9,Australia,Parental occupation,Senior managers and professionals,4.948173818644899,3.525641694763103,3.861714786747667,3.3542447364850054,5.0741096405160535
2023,9,Australia,Parental occupation,"Skilled trades, clerical and sales",15.179930210751232,11.752136752136751,12.658908889674573,8.767312806480868,13.882620592123468
