Word,log_freq_pm,Nletters,Nphon,Nsyll,Perc_known_final,letters_per_syll,phon_per_syll,letters_per_phon,letters_x_syll,phon_x_syll,is_lemma_match,lemma_length_diff,AoA_final,Age_Group
squad,3.113079484405045,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,9.55,age_8_plus
squadron,1.6849454649422455,8,8,2,0.85,4.0,4.0,1.0,16,16,1,0,13.53,age_8_plus
squads,1.111599484194921,6,6,1,1.0,6.0,6.0,1.0,6,6,0,1,9.55,age_8_plus
square,3.4893518958710676,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,4.11,below_6
squared,1.2098379237783339,7,6,1,1.0,7.0,6.0,1.1666666666666667,7,6,0,1,4.11,below_6
squares,1.3099213823353169,7,6,1,1.0,7.0,6.0,1.1666666666666667,7,6,0,1,4.11,below_6
squash,1.6813024736637443,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,6.94,age_6_8
squat,1.4200325007517407,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,8.21,age_8_plus
squeak,1.2156688440891272,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,5.84,below_6
squeal,1.2992829841302609,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,7.0,age_6_8
squealing,1.2272296664902032,9,7,2,1.0,4.5,3.5,1.2857142857142858,18,14,0,3,7.0,age_6_8
squeeze,2.777478707533973,7,5,1,1.0,7.0,5.0,1.4,7,5,1,0,5.42,below_6
squeezed,1.198073082198748,8,6,1,1.0,8.0,6.0,1.3333333333333333,8,6,0,1,5.42,below_6
squeezing,1.1051269696893034,9,7,2,1.0,4.5,3.5,1.2857142857142858,18,14,0,2,5.42,below_6
squid,1.3256697393034558,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,7.32,age_6_8
squire,1.4057124469769924,6,5,1,0.8888888888888888,6.0,5.0,1.2,6,5,1,0,11.0,age_8_plus
squirrel,1.8672670217362002,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,4.44,below_6
squirrels,1.1180303745252111,9,7,2,1.0,4.5,3.5,1.2857142857142858,18,14,0,1,4.44,below_6
squirt,1.320447795322304,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,6.53,age_6_8
stab,2.278774444300327,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,6.4,age_6_8
stabbed,2.346695791441519,7,5,1,1.0,7.0,5.0,1.4,7,5,0,3,6.4,age_6_8
stabbing,1.1801621556322175,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,4,6.4,age_6_8
stable,2.6529657596613907,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,8.9,age_8_plus
stables,1.376442064676879,7,7,2,1.0,3.5,3.5,1.0,14,14,0,1,8.9,age_8_plus
stack,1.9598185791014453,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,5.63,below_6
stacked,1.1051269696893034,7,5,1,1.0,7.0,5.0,1.4,7,5,0,2,5.63,below_6
stadium,1.962577201540525,7,7,3,1.0,2.3333333333333335,2.3333333333333335,1.0,21,21,1,0,7.0,age_6_8
staff,3.4965075614664802,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,10.0,age_8_plus
stage,3.8409270837444156,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,6.32,age_6_8
staged,1.1801621556322175,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,6.32,age_6_8
stages,1.3564413979702095,6,6,2,1.0,3.0,3.0,1.0,12,12,0,1,6.32,age_6_8
stain,1.9735362153302445,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,5.24,below_6
stains,1.5856272637403819,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,5.24,below_6
stairs,3.2094194896261654,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,4.22,below_6
stairwell,1.1370785694959056,9,7,2,1.0,4.5,3.5,1.2857142857142858,18,14,1,0,8.94,age_8_plus
stake,2.8683444355778738,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,8.47,age_8_plus
stakes,1.7719568419318754,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,8.47,age_8_plus
stale,1.3664917338237108,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,7.61,age_6_8
stalker,1.5488132906176657,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,11.16,age_8_plus
stalking,1.8364953630694465,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,3,8.22,age_8_plus
stall,2.2986558148541563,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,7.75,age_6_8
stalling,1.5694325778204012,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,3,7.75,age_6_8
stallion,1.4341503822975257,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,1,0,9.42,age_8_plus
stamp,1.934642424208971,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,6.33,age_6_8
stamps,1.830225750055851,6,6,1,1.0,6.0,6.0,1.0,6,6,0,1,6.33,age_6_8
stand,5.425813426272736,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,4.39,below_6
standard,2.9668889016056625,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,1,0,9.2,age_8_plus
standards,2.106045287197812,9,8,2,1.0,4.5,4.0,1.125,18,16,0,1,9.2,age_8_plus
standby,1.376442064676879,7,7,2,1.0,3.5,3.5,1.0,14,14,1,0,10.56,age_8_plus
standing,4.3734111967682665,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,0,3,4.39,below_6
stands,3.1104605392154174,6,6,1,1.0,6.0,6.0,1.0,6,6,0,1,4.39,below_6
star,4.411014171547134,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,3.89,below_6
starboard,2.0214177015634585,9,7,2,0.9,4.5,3.5,1.2857142857142858,18,14,1,0,13.72,age_8_plus
stare,2.3943238404307734,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,7.61,age_6_8
stared,1.2272296664902032,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,7.61,age_6_8
staring,3.196670312955711,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,0,2,7.61,age_6_8
stark,2.0135949758822496,5,5,1,0.9545454545454546,5.0,5.0,1.0,5,5,1,0,12.008468,age_8_plus
starling,1.111599484194921,8,7,2,0.9,4.0,3.5,1.1428571428571428,16,14,1,0,13.0,age_8_plus
starring,1.3360325263390023,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,4,3.89,below_6
stars,3.8530636629307726,5,5,1,1.0,5.0,5.0,1.0,5,5,0,1,3.89,below_6
starship,1.3462890265061915,8,7,2,0.9473684210526315,4.0,3.5,1.1428571428571428,16,14,1,0,9.0,age_8_plus
start,5.832169940993204,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,4.37,below_6
started,5.239462011988156,7,7,2,1.0,3.5,3.5,1.0,14,14,0,2,4.37,below_6
starter,1.3151984394361602,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,7.35,age_6_8
starters,1.5192128208413747,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,0,1,7.35,age_6_8
starting,4.259360371918463,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,0,3,4.37,below_6
startled,1.238658362313826,8,8,2,0.9473684210526315,4.0,4.0,1.0,16,16,0,1,9.17,age_8_plus
starts,3.8455479699335355,6,6,1,1.0,6.0,6.0,1.0,6,6,0,1,4.37,below_6
starve,1.968071720858166,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,8.32,age_8_plus
starving,2.8881907319498046,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,1,0,6.32,age_6_8
stash,1.7982741502492487,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,10.0,age_8_plus
stashed,1.3256697393034558,7,5,1,1.0,7.0,5.0,1.4,7,5,0,2,10.0,age_8_plus
stat,1.3360325263390023,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,12.58,age_8_plus
state,4.689907737965836,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,6.39,age_6_8
stated,1.5277598814198332,6,6,2,1.0,3.0,3.0,1.0,12,12,0,1,6.39,age_6_8
statement,3.4090099213989493,9,8,2,1.0,4.5,4.0,1.125,18,16,1,0,8.89,age_8_plus
statements,1.8672670217362002,10,9,2,1.0,5.0,4.5,1.1111111111111112,20,18,0,1,8.89,age_8_plus
static,1.788486143883086,6,6,2,0.9473684210526315,3.0,3.0,1.0,12,12,1,0,9.28,age_8_plus
station,4.383006546560231,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,7.11,age_6_8
stationed,1.4526694300647633,9,7,2,1.0,4.5,3.5,1.2857142857142858,18,14,0,2,7.11,age_6_8
stations,2.6135240276100937,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,0,1,7.11,age_6_8
statistics,1.4526694300647633,10,10,3,1.0,3.3333333333333335,3.3333333333333335,1.0,30,30,1,0,11.552334,age_8_plus
statue,2.4499903846817728,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,7.55,age_6_8
status,2.7540353143440335,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,11.63,age_8_plus
stay,6.247359969860901,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,4.22,below_6
stayed,3.5176723726585233,6,4,1,1.0,6.0,4.0,1.5,6,4,0,2,4.22,below_6
staying,4.104424309407791,7,5,2,1.0,3.5,2.5,1.4,14,10,0,3,4.22,below_6
stays,3.0035448132907847,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,4.22,below_6
steady,3.1657232178904673,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,6.7,age_6_8
steak,2.8469592649608515,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,6.63,age_6_8
steaks,1.6094379124341003,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,6.63,age_6_8
steal,3.9951379121386528,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,6.17,age_6_8
stealing,3.250526479160937,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,3,6.17,age_6_8
steals,1.6813024736637443,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,6.17,age_6_8
stealth,1.3308645561805597,7,5,1,1.0,7.0,5.0,1.4,7,5,1,0,10.58,age_8_plus
steam,2.6707622594650107,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,6.26,age_6_8
steed,1.2666713985415,5,4,1,0.8947368421052632,5.0,4.0,1.25,5,4,1,0,10.878826,age_8_plus
steel,2.967897474560547,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,7.68,age_6_8
steep,1.238658362313826,5,4,1,0.9473684210526315,5.0,4.0,1.25,5,4,1,0,8.0,age_8_plus
steer,1.9431050981277047,5,4,1,0.95,5.0,4.0,1.25,5,4,1,0,6.0,age_6_8
steering,1.6211339521972914,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,7.56,age_6_8
stein,1.3960505360652553,5,4,1,0.8095238095238095,5.0,4.0,1.25,5,4,1,0,14.321037,age_8_plus
stem,1.1741198411762548,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,7.26,age_6_8
stench,1.1680407950998728,6,5,1,0.9473684210526315,6.0,5.0,1.2,6,5,1,0,9.17,age_8_plus
step,4.7847100998201695,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,4.11,below_6
stepfather,1.376442064676879,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,1,0,8.42,age_8_plus
stepmother,1.6554230256759237,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,1,0,6.33,age_6_8
stepped,2.6292050331722474,7,5,1,1.0,7.0,5.0,1.4,7,5,0,3,4.11,below_6
stepping,2.074527526877407,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,4,4.11,below_6
steps,3.2459567834708714,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,3.67,below_6
stereo,1.94029215675109,6,6,3,1.0,2.0,2.0,1.0,18,18,1,0,5.95,below_6
sterile,1.1557707025080584,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,11.39,age_8_plus
sterling,1.1680407950998728,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,10.7,age_8_plus
stern,2.003068562895262,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,9.47,age_8_plus
steroids,1.2666713985415,8,7,2,0.9047619047619048,4.0,3.5,1.1428571428571428,16,14,1,0,13.182254,age_8_plus
stew,2.0057105723581006,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,6.95,age_6_8
steward,1.320447795322304,7,5,2,0.9,3.5,2.5,1.4,14,10,1,0,12.17,age_8_plus
stewardess,1.4247606419476866,10,7,3,0.9444444444444444,3.3333333333333335,2.3333333333333335,1.4285714285714286,30,21,1,0,9.35,age_8_plus
stick,4.586167238862476,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,3.89,below_6
sticker,1.3308645561805597,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,4.42,below_6
sticking,2.7427357590901,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,3,3.89,below_6
sticks,2.6815585856552335,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,3.89,below_6
sticky,1.905904814441614,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,4.06,below_6
stiff,2.42080376359524,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,8.16,age_8_plus
still,6.67168540431118,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,5.262587000000001,below_6
stimulating,1.2098379237783339,11,11,4,1.0,2.75,2.75,1.0,44,44,1,0,12.05,age_8_plus
sting,2.081889523318476,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,6.21,age_6_8
stink,2.6529657596613907,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,4.3,below_6
stinker,1.1180303745252111,7,6,2,0.9473684210526315,3.5,3.0,1.1666666666666667,14,12,1,0,4.33,below_6
stinks,2.5873216552160696,6,6,1,1.0,6.0,6.0,1.0,6,6,0,1,4.3,below_6
stinky,1.5192128208413747,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,4.53,below_6
stir,1.9318055428737713,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,5.58,below_6
stirred,1.2272296664902032,7,4,1,1.0,7.0,4.0,1.75,7,4,0,3,5.58,below_6
stirring,1.28311012488466,8,5,2,1.0,4.0,2.5,1.6,16,10,0,4,5.58,below_6
stitch,2.1365999555197845,6,4,1,1.0,6.0,4.0,1.5,6,4,1,0,7.39,age_6_8
stitches,1.791759469228055,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,2,7.39,age_6_8
stock,3.276774705235873,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,9.22,age_8_plus
stockholders,1.192138346678933,12,10,3,1.0,4.0,3.3333333333333335,1.2,36,30,0,1,12.78,age_8_plus
stocking,1.2885301923539991,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,6.68,age_6_8
stockings,1.552971300766329,9,7,2,1.0,4.5,3.5,1.2857142857142858,18,14,1,0,5.440134,below_6
stocks,1.6250024289752119,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,9.22,age_8_plus
stole,3.9918847012449117,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,6.051205000000001,age_6_8
stolen,3.5642717124516303,6,6,2,1.0,3.0,3.0,1.0,12,12,0,1,6.17,age_6_8
stomach,3.5502932908277893,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,5.26,below_6
stomp,1.2992829841302609,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,5.79,below_6
stone,3.72875982897893,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,4.44,below_6
stones,2.517063761422532,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,4.44,below_6
stood,3.28781640740641,5,4,1,1.0,5.0,4.0,1.25,5,4,0,0,4.39,below_6
stool,1.5062536761988694,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,6.21,age_6_8
stoop,1.238658362313826,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,9.76,age_8_plus
stop,6.562831744259283,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,2.89,below_6
stopped,4.3356233255805225,7,5,1,1.0,7.0,5.0,1.4,7,5,0,3,2.89,below_6
stopping,3.086576166344875,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,4,2.89,below_6
stops,3.1269325197943387,5,5,1,1.0,5.0,5.0,1.0,5,5,0,1,2.89,below_6
storage,2.2887645373754135,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,7.56,age_6_8
store,4.417895204748163,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,4.76,below_6
stored,1.461801913628036,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,4.76,below_6
stores,2.352308528346476,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,4.76,below_6
stories,3.7939458088636258,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,0,2,3.89,below_6
storm,3.461437462039512,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,4.94,below_6
storms,1.1495787322601372,6,6,1,1.0,6.0,6.0,1.0,6,6,0,1,4.94,below_6
story,5.401705349807055,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,3.89,below_6
stove,2.15039327765212,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,4.32,below_6
straight,4.815685313754122,8,5,1,1.0,8.0,5.0,1.6,8,5,1,0,6.797195,age_6_8
straighten,2.5011144600148536,10,7,2,1.0,5.0,3.5,1.4285714285714286,20,14,1,0,7.63,age_6_8
straightened,1.552971300766329,12,8,2,1.0,6.0,4.0,1.5,24,16,0,2,7.63,age_6_8
straightforward,1.0986122886681098,15,11,3,0.9444444444444444,5.0,3.6666666666666665,1.3636363636363635,45,33,1,0,9.59,age_8_plus
strain,2.0891977166252005,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,8.63,age_8_plus
strange,4.470854171903151,7,6,1,1.0,7.0,6.0,1.1666666666666667,7,6,1,0,6.42,age_6_8
stranger,3.332204510175204,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,1,0,4.53,below_6
strangers,2.80038507374288,9,8,2,1.0,4.5,4.0,1.125,18,16,0,1,4.53,below_6
strangest,1.461801913628036,9,9,2,1.0,4.5,4.5,1.0,18,18,0,2,6.42,age_6_8
strangle,1.6813024736637443,8,8,2,1.0,4.0,4.0,1.0,16,16,1,0,7.74,age_6_8
strangled,1.7752846320245501,9,9,2,1.0,4.5,4.5,1.0,18,18,0,1,7.74,age_6_8
strap,1.8175673531839278,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,5.61,below_6
strapped,1.4388123954033372,8,6,1,1.0,8.0,6.0,1.3333333333333333,8,6,0,3,5.61,below_6
strategic,1.2776605201170952,9,9,3,1.0,3.0,3.0,1.0,27,27,1,0,11.05,age_8_plus
strategy,2.346695791441519,8,8,3,1.0,2.6666666666666665,2.6666666666666665,1.0,24,24,1,0,8.5,age_8_plus
straw,1.9789710113162013,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,4.22,below_6
strawberries,1.593627306407458,12,9,3,1.0,4.0,3.0,1.3333333333333333,36,27,0,2,4.21,below_6
strawberry,1.876316857256118,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,1,0,4.21,below_6
straws,1.1307694003026412,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,4.22,below_6
stray,1.8458266904983307,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,7.58,age_6_8
streak,1.9146131423333985,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,7.79,age_6_8
stream,2.201572410272323,6,5,1,0.9989642672190575,6.0,5.0,1.2,6,5,1,0,6.47,age_6_8
street,5.0051299715009,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,4.58,below_6
streets,3.4839513426910678,7,6,1,1.0,7.0,6.0,1.1666666666666667,7,6,0,1,4.58,below_6
strength,3.635520043288914,8,7,1,1.0,8.0,7.0,1.1428571428571428,8,7,1,0,6.21,age_6_8
stress,2.8098750619277286,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,10.0,age_8_plus
stressed,1.8793153602523747,8,6,1,1.0,8.0,6.0,1.3333333333333333,8,6,0,2,10.0,age_8_plus
stressful,1.255560173116429,9,8,2,1.0,4.5,4.0,1.125,18,16,1,0,9.62,age_8_plus
stretch,2.751535313041949,7,5,1,1.0,7.0,5.0,1.4,7,5,1,0,5.47,below_6
stretched,1.3046163301056233,9,6,1,1.0,9.0,6.0,1.5,9,6,0,2,5.47,below_6
stretcher,1.1680407950998728,9,6,2,1.0,4.5,3.0,1.5,18,12,1,0,9.39,age_8_plus
stretching,1.1680407950998728,10,7,2,1.0,5.0,3.5,1.4285714285714286,20,14,0,3,5.47,below_6
strict,2.081889523318476,6,6,1,1.0,6.0,6.0,1.0,6,6,1,0,7.56,age_6_8
stride,1.1307694003026412,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,9.21,age_8_plus
strike,3.8409270837444156,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,7.75,age_6_8
striker,1.1370785694959056,7,6,2,0.9473684210526315,3.5,3.0,1.1666666666666667,14,12,1,0,9.17,age_8_plus
strikes,2.352308528346476,7,6,1,1.0,7.0,6.0,1.1666666666666667,7,6,0,1,7.75,age_6_8
string,2.6149597780361984,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,4.94,below_6
strings,2.2187771357219535,7,6,1,1.0,7.0,6.0,1.1666666666666667,7,6,1,0,5.74,below_6
strip,2.8145864958490483,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,7.65,age_6_8
stripes,1.9897527869194898,7,6,1,1.0,7.0,6.0,1.1666666666666667,7,6,0,1,4.05,below_6
stripped,1.5234954826333758,8,6,1,1.0,8.0,6.0,1.3333333333333333,8,6,0,3,7.65,age_6_8
stripper,1.830225750055851,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,11.11,age_8_plus
strippers,1.475346138735793,9,7,2,1.0,4.5,3.5,1.2857142857142858,18,14,0,1,11.11,age_8_plus
stroke,2.6446439363238983,6,5,1,0.9444444444444444,6.0,5.0,1.2,6,5,1,0,9.24,age_8_plus
strokes,1.2443240998495035,7,6,1,0.9444444444444444,7.0,6.0,1.1666666666666667,7,6,0,1,9.24,age_8_plus
stroll,1.636518871036771,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,7.83,age_6_8
strong,4.475775882061817,6,5,1,1.0,6.0,5.0,1.2,6,5,1,0,4.58,below_6
stronger,3.000622258848183,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,2,4.58,below_6
strongest,1.7483469762927415,9,9,2,1.0,4.5,4.5,1.0,18,18,0,3,4.58,below_6
struck,2.8446813596478573,6,5,1,1.0,6.0,5.0,1.2,6,5,0,0,7.75,age_6_8
structure,2.4138107281042696,9,7,2,1.0,4.5,3.5,1.2857142857142858,18,14,1,0,9.45,age_8_plus
struggle,2.6653200691623256,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,1,0,9.8,age_8_plus
struggled,1.1557707025080584,9,8,2,1.0,4.5,4.0,1.125,18,16,0,1,9.8,age_8_plus
struggling,1.9735362153302445,10,9,3,1.0,3.3333333333333335,3.0,1.1111111111111112,30,27,0,2,9.8,age_8_plus
strung,1.1741198411762548,6,5,1,1.0,6.0,5.0,1.2,6,5,0,0,4.94,below_6
stubborn,2.473402825306516,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,7.17,age_6_8
stuck,4.21430387730108,5,4,1,1.0,5.0,4.0,1.25,5,4,0,0,3.89,below_6
stud,2.0720614343822135,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,10.78,age_8_plus
student,3.7850805025740626,7,7,2,1.0,3.5,3.5,1.0,14,14,1,0,5.94,below_6
students,3.455264602932431,8,8,2,1.0,4.0,4.0,1.0,16,16,0,1,5.94,below_6
studied,2.510714533743873,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,0,2,6.58,age_6_8
studies,2.3372706509819356,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,0,2,6.58,age_6_8
studio,3.1918471524802814,6,6,3,1.0,2.0,2.0,1.0,18,18,1,0,9.56,age_8_plus
studios,1.2443240998495035,7,7,3,1.0,2.3333333333333335,2.3333333333333335,1.0,21,21,0,1,9.56,age_8_plus
study,3.912807011740355,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,6.58,age_6_8
studying,3.013225431001508,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,0,3,6.58,age_6_8
stuff,5.7298451032319715,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,5.0,below_6
stuffed,2.266653083767982,7,5,1,1.0,7.0,5.0,1.4,7,5,0,2,5.0,below_6
stuffy,1.5320061723012843,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,6.84,age_6_8
stumbled,1.6055086342942109,8,8,2,1.0,4.0,4.0,1.0,16,16,0,1,7.94,age_6_8
stump,1.238658362313826,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,7.58,age_6_8
stunning,1.6288559982912019,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,9.74,age_8_plus
stunt,2.3220031788511473,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,8.74,age_8_plus
stupid,5.222579106921553,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,4.4,below_6
stupidest,1.2156688440891272,9,9,3,1.0,3.0,3.0,1.0,27,27,0,3,4.4,below_6
stupidity,1.4341503822975257,9,9,4,1.0,2.25,2.25,1.0,36,36,1,0,7.1,age_6_8
style,3.436514053587055,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,7.58,age_6_8
styles,1.2992829841302609,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,7.58,age_6_8
stylish,1.1495787322601372,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,8.39,age_8_plus
sub,2.1572192427225203,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,6.55,age_6_8
subconscious,1.2885301923539991,12,9,3,0.9444444444444444,4.0,3.0,1.3333333333333333,36,27,1,0,11.71,age_8_plus
subject,3.6365536351121968,7,7,2,1.0,3.5,3.5,1.0,14,14,1,0,7.3,age_6_8
subjects,2.074527526877407,8,8,2,1.0,4.0,4.0,1.0,16,16,0,1,7.3,age_6_8
submarine,2.091621960236707,9,7,3,1.0,3.0,2.3333333333333335,1.2857142857142858,27,21,1,0,7.94,age_6_8
submit,1.876316857256118,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,8.58,age_8_plus
submitted,1.1051269696893034,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,0,3,8.58,age_8_plus
subpoena,1.1680407950998728,8,6,3,0.8333333333333334,2.6666666666666665,2.0,1.3333333333333333,24,18,1,0,14.27,age_8_plus
subs,1.3862943611198906,4,4,1,1.0,4.0,4.0,1.0,4,4,0,1,6.55,age_6_8
substance,2.0964528875063726,9,8,2,1.0,4.5,4.0,1.125,18,16,1,0,9.68,age_8_plus
substantial,1.5192128208413747,11,10,3,1.0,3.6666666666666665,3.3333333333333335,1.1,33,30,1,0,10.67,age_8_plus
substitute,1.7346010553881064,10,9,3,1.0,3.3333333333333335,3.0,1.1111111111111112,30,27,1,0,7.06,age_6_8
subtitles,3.3720175925533784,9,9,3,1.0,3.0,3.0,1.0,27,27,0,1,9.84,age_8_plus
